0.24391740560531616	0.33088749647140503	-0.11528310179710388	0.14764779806137085	-0.013333361595869064	-0.10662022233009338	0.2277783751487732	0.5633585453033447	0.45457723736763	-1.0395199060440063	-0.5044860243797302	0.1042972132563591	0.5762964487075806	0.6257832646369934	-0.0860845074057579	-0.20322364568710327	1.136521577835083	-0.33673223853111267	-0.44829729199409485	0.4962325096130371	0.41237565875053406	-0.1940382719039917	-0.5569108724594116	0.9630098938941956	0.3534332811832428	-0.19533705711364746	0.20981338620185852	0.18774467706680298	-0.22084298729896545	0.41673949360847473	-0.35250070691108704	0.044195618480443954	-0.4113095998764038	0.022309929132461548	-0.457383930683136	-0.4656485319137573	0.230682373046875	0.1150934100151062	-0.9423062801361084	0.14036501944065094	-0.19451507925987244	-0.5052444338798523	0.6069408655166626	0.2027144432067871	0.4762219190597534	-0.07385686039924622	1.2847479581832886	-0.012131880037486553	0.7888848185539246	-0.8692150712013245	-0.5430138111114502	0.2002066969871521	0.5438075065612793	-0.22750866413116455	-0.22540542483329773	0.9071495532989502	0.36099714040756226	0.27114376425743103	0.013882079161703587	0.06607715785503387	0.500451385974884	0.5043407082557678	1.0532069206237793	-0.4841383397579193	-0.08009834587574005	-0.17539601027965546	-0.4165725111961365	-0.5881537199020386	0.1984308660030365	0.40244364738464355	0.2921929955482483	0.1329462230205536	-0.024875521659851074	0.33643755316734314	-0.04401301592588425	-0.5110259056091309	-0.05387848615646362	0.6138004660606384	0.27944216132164	-0.7274733185768127	-0.524079442024231	0.6892025470733643	-0.8300178050994873	0.8036405444145203	0.1806441843509674	-0.6828979253768921	-0.3078640401363373	-0.1715564876794815	0.019027579575777054	-0.1473476141691208	-0.2057798206806183	0.4868803918361664	-0.1835136115550995	0.8531470894813538	-0.019608506932854652	-0.2103700339794159	-0.17197391390800476	-0.0369788333773613	0.9033408761024475	0.20894017815589905	0.44662028551101685	0.09666956216096878	-0.35715150833129883	0.3656616508960724	0.12256554514169693	0.23349891602993011	-0.012951504439115524	-0.122646763920784	0.33549243211746216	-0.04541727155447006	-0.7267619967460632	-0.38238656520843506	-0.033894069492816925	0.193038210272789	-0.06273160129785538	-0.13004213571548462	0.10082758218050003	-0.19068889319896698	-0.1275438368320465	0.05912669748067856	0.16863426566123962	-0.06715504825115204	-0.8320791125297546	0.8418518304824829	-0.2595585286617279	-0.09106208384037018	-0.6549458503723145	0.25096118450164795	-0.23950815200805664	-0.5892114639282227	0.535830557346344	0.969623863697052	0.19830720126628876	0.21967454254627228	-0.010084778070449829	0.5526303648948669	0.40130850672721863	0.2233690619468689	-0.4852372109889984	-0.2866094708442688	0.4515414237976074	-0.26509949564933777	0.5535368919372559	-0.47740834951400757	0.2304477095603943	0.46802422404289246	-0.6694180369377136	0.01339021511375904	0.34992092847824097	0.7086646556854248	-0.3068889379501343	-0.12083818018436432	-0.3765014410018921	-0.4541317820549011	-0.507193922996521	-0.04029805213212967	-0.09598066657781601	0.16559362411499023	0.42973414063453674	0.17127826809883118	0.5182815194129944	0.35011914372444153	-0.05106659233570099	0.05022751912474632	0.03534221649169922	0.19501569867134094	0.20203112065792084	0.323316365480423	0.2934685945510864	-0.5041012167930603	-0.03238595277070999	-0.5478543043136597	-0.33678027987480164	0.10103977471590042	0.8848334550857544	-0.3755497932434082	0.25444701313972473	0.6917591691017151	0.10799984633922577	-0.11985538899898529	-0.6981335282325745	0.5269030332565308	-0.049993157386779785	-0.19288252294063568	0.4099031388759613	-0.24001123011112213	0.5513363480567932	0.16430744528770447	0.5195625424385071	0.4480441212654114	0.42909103631973267	-0.06689822673797607	0.0573001466691494	-0.5331035256385803	0.22370363771915436	-1.0608503818511963	0.11846330761909485	-0.43018901348114014	-0.23783455789089203	0.07268333435058594	0.5293806195259094	0.11202883720397949	0.675699770450592	-0.28211256861686707	0.3155912756919861	0.8973163962364197	0.31330156326293945	0.08189956843852997	0.04993387684226036	0.1317109912633896	-1.0498465299606323	0.447820782661438	0.6892446279525757	-0.06306098401546478	0.6028398275375366	-0.5505871772766113	0.12334106862545013	0.14128005504608154	0.6160622835159302	0.6274303793907166	0.766676664352417	0.01483839750289917	-1.6365859508514404	0.8915603756904602	-0.28218382596969604	0.46547645330429077	-0.42455872893333435	0.3199285566806793	-0.9190638065338135	0.06642754375934601	0.08204222470521927	-0.3226988613605499	0.2964242100715637	0.23074956238269806	-0.4188567101955414	-0.5782498717308044	0.16537758708000183	0.1958530843257904	0.15660274028778076	-0.27555978298187256	-0.2857609987258911	0.321944922208786	0.4881441593170166	0.7674177289009094	0.04957890883088112	0.12199540436267853	0.20124348998069763	-0.5815123319625854	-0.6249894499778748	-0.9520730972290039	-0.114652119576931	-1.5320996046066284	-0.1456594169139862	-0.7595018744468689	-0.3767034411430359	0.5989475250244141	0.42107588052749634	0.25886231660842896	-0.33354616165161133	0.24121184647083282	-0.23237857222557068	-0.02261178381741047	0.002694748342037201	-0.1175452172756195	-0.6883682012557983	-0.2980624735355377	0.03863281011581421	0.7833670973777771	0.4525899589061737	0.4995845556259155	0.5214764475822449	-0.8691163063049316	-0.0015862872824072838	0.33313658833503723	0.09053589403629303	-0.7833332419395447	0.2144354283809662	-0.10990333557128906	-0.2565581798553467	-0.9202857613563538	0.33471864461898804	0.43700841069221497	-0.04104434326291084	-0.1806708127260208	0.42875051498413086	-0.9282776117324829	-0.7319339513778687	-0.9084088802337646	0.09633820503950119	-0.9226331114768982	-0.31999391317367554	1.7330358028411865	-0.11411172896623611	-0.4281068444252014	0.4688611626625061	-0.7837936282157898	0.19182433187961578	0.3207407593727112	0.5405916571617126	0.022069066762924194	0.21843445301055908	0.18969756364822388	-0.3416318893432617	0.7959263324737549	0.4833188056945801	-0.565087616443634	0.058649007230997086	-0.05194941163063049	-4.738553524017334	-0.3077622652053833	-0.023709923028945923	0.04893875494599342	0.22028160095214844	-0.359774649143219	-0.20353282988071442	-0.4002268612384796	-0.29560795426368713	0.3436618745326996	0.19771352410316467	-0.19738981127738953	1.1491202116012573	0.10855619609355927	0.44597259163856506	-0.17236816883087158	-0.41605862975120544	-0.41254448890686035	-0.2151837944984436	1.5730727910995483	-0.04560963436961174	-0.1002100333571434	0.7110055088996887	-0.33294346928596497	-0.12615422904491425	0.5184212923049927	-0.06111209839582443	0.42639055848121643	-0.6349024772644043	0.16817142069339752	-0.2115023136138916	0.37857329845428467	0.37039536237716675	-0.30185046792030334	0.0876307263970375	0.19315451383590698	-0.046177081763744354	-0.4593428671360016	0.6308382153511047	0.3908955156803131	-0.07590342313051224	-0.3803809583187103	-0.8777912259101868	-0.31648093461990356	0.4553661048412323	0.230963334441185	-0.3413575291633606	0.41768819093704224	-0.39887353777885437	0.5087445378303528	-0.15888959169387817	-0.6861206889152527	-0.11862125247716904	-0.3037443459033966	0.3242552876472473	-0.9127606749534607	0.6128743290901184	0.3630927503108978	-0.03168317675590515	-0.1340436190366745	-0.04360897094011307	-0.05228419601917267	-1.025079369544983	-0.4620753824710846	0.8664435744285583	-0.028412215411663055	-0.36943668127059937	0.7999061346054077	0.5307250618934631	0.8572032451629639	-0.2722169756889343	-1.0112463235855103	-0.017407476902008057	-1.519529938697815	0.019744811579585075	0.8786576986312866	-0.13972309231758118	0.1286582052707672	0.1806250661611557	-0.5329993963241577	0.49280107021331787	-0.33840951323509216	0.18382997810840607	-0.7279092669487	-0.043286487460136414	-0.4445312023162842	0.37848755717277527	-0.2376239001750946	1.0680190324783325	0.03759581595659256	0.16398540139198303	0.10628756135702133	0.3601980209350586	0.253834068775177	0.7360214591026306	-0.7932326793670654	0.2319381982088089	-0.8168510794639587	0.2743196487426758	-0.23516041040420532	0.3146960437297821	-0.24886859953403473	-0.4186098575592041	-0.11357509344816208	0.13156425952911377	-0.10095703601837158	-0.02360873483121395	0.17888419330120087	-0.8039112687110901	-0.41553187370300293	-0.28158125281333923	0.03450719267129898	0.2667534351348877	-0.7435681819915771	-0.38912859559059143	-0.135014146566391	0.3312777876853943	-0.32727110385894775	-0.7520780563354492	-0.2450093924999237	0.10796482115983963	-0.2826758921146393	-0.5327077507972717	-0.42758673429489136	-0.05179305374622345	-0.10869113355875015	-0.8504073023796082	-0.4104652404785156	-0.7653474807739258	0.12794129550457	0.05293775722384453	0.289422869682312	-0.3216682970523834	-0.7614413499832153	-0.30830997228622437	-0.5031678676605225	-0.47637608647346497	-0.3416580259799957	0.35798150300979614	0.026230067014694214	-0.2404005527496338	-0.06737758964300156	-0.5479189157485962	0.10707077383995056	-0.5942596197128296	0.8607314229011536	-1.3724403381347656	-0.324141263961792	0.08234599977731705	0.6304188966751099	-0.5422430634498596	-0.36751073598861694	-0.03079146333038807	0.17417222261428833	-0.062163159251213074	-0.5597063899040222	1.3988333940505981	-0.36161765456199646	0.3121733069419861	-0.46613845229148865	-0.2000841349363327	-0.04018930718302727	-0.6023569107055664	0.2573752701282501	-0.11523362249135971	0.9133052825927734	-0.4085819125175476	0.6975389122962952	-0.32312265038490295	0.11328034102916718	0.04793106019496918	-0.846383273601532	-0.19760866463184357	-0.4539097547531128	-0.18131527304649353	-0.2974638342857361	-0.4577449858188629	-0.5038548111915588	-0.5293063521385193	-0.24140752851963043	0.1845434457063675	-0.27671241760253906	-0.542990505695343	0.10471907258033752	0.5568777322769165	0.5065451264381409	-0.24364379048347473	0.1616903394460678	0.3453511595726013	0.2576964199542999	-0.4327181577682495	0.23838618397712708	-0.7039086818695068	-0.4321124851703644	-0.18504460155963898	-1.788082480430603	0.3640133738517761	0.27658316493034363	-0.33830925822257996	0.4540206789970398	0.5782872438430786	0.20861898362636566	0.20311564207077026	-0.35936129093170166	-0.05737905949354172	0.13409090042114258	-0.28794240951538086	0.5444298386573792	-0.2800688147544861	-0.4420778155326843	-0.517162561416626	0.08444195240736008	0.007018972188234329	-0.9248372316360474	-0.9772592782974243	0.09450855851173401	0.9599006175994873	0.24503809213638306	0.533008337020874	-0.06784780323505402	0.37971770763397217	0.12384621798992157	-0.3195582628250122	0.31663841009140015	-0.7309281826019287	-0.30410173535346985	-0.5587641000747681	-0.1707155555486679	-0.7212265729904175	-0.21578755974769592	0.03286866843700409	-0.2627464532852173	-0.0870799571275711	0.6149858236312866	0.9978189468383789	-0.006461204029619694	-0.48260414600372314	-0.4594948887825012	0.3937463164329529	0.4512583315372467	-0.04133697226643562	0.3133958876132965	0.3298860192298889	0.051994070410728455	-0.3860991299152374	-0.4760424494743347	-0.2517353892326355	0.3340376317501068	-0.036370545625686646	-0.08718124777078629	-0.0024882424622774124	0.41692110896110535	-0.05529889464378357	0.2415250837802887	-0.6585696935653687	-0.3605212867259979	-0.9573430418968201	0.10328115522861481	0.05761467292904854	0.34037426114082336	0.23123463988304138	0.30607062578201294	-0.5100222229957581	-0.4189382791519165	0.417565256357193	0.33754387497901917	0.9758676290512085	1.1766732931137085	0.43000978231430054	0.2440696358680725	0.043871164321899414	-0.03627855330705643	0.14091156423091888	0.083592489361763	-0.46847668290138245	0.01737557351589203	-0.6633746027946472	0.21952277421951294	-0.22241593897342682	-0.4084862768650055	-0.0806451290845871	0.49893486499786377	-0.5109768509864807	0.15921145677566528	-0.0841204822063446	0.17088890075683594	-0.2966284155845642	0.5147593021392822	0.25637927651405334	0.10448360443115234	-0.0463908426463604	0.19106560945510864	-0.5476574301719666	0.22072644531726837	-0.008893676102161407	0.20419001579284668	0.2535199522972107	0.20691916346549988	-0.3131103515625	0.1439681202173233	0.2949775457382202	0.21885468065738678	0.45647507905960083	-0.0877700224518776	-0.34171435236930847	-0.033999353647232056	0.11194615066051483	0.5504516959190369	-0.5767590999603271	-0.2203538566827774	-0.19109563529491425	-0.15777230262756348	0.7095763087272644	-0.20243188738822937	-0.22772349417209625	-0.4849114418029785	0.04291364178061485	-0.6862064599990845	-0.08853642642498016	-0.23199106752872467	-0.008381816558539867	-0.7166587710380554	0.4756733775138855	-0.17828518152236938	-0.0013786181807518005	0.03057163953781128	-1.0604716539382935	0.5871685743331909	0.41197049617767334	-0.2165326327085495	0.9499180912971497	-0.1993280053138733	-0.01762610673904419	0.6874797344207764	0.4499671459197998	0.6189072132110596	-0.46184706687927246	-0.5128106474876404	0.39442944526672363	-0.478201687335968	0.24708622694015503	0.07391419261693954	0.42006978392601013	-0.17968952655792236	0.07225610315799713	-0.31124502420425415	-0.19742047786712646	-0.34096667170524597	0.8691551685333252	0.36161544919013977	-0.40387555956840515	0.19322648644447327	0.31156209111213684	0.24968937039375305	0.47813117504119873	0.7823518514633179	-0.0008029118180274963	1.116952657699585	-0.5675196051597595	-0.40915966033935547	0.41559872031211853	0.36074426770210266	-0.5017167925834656	-0.35617610812187195	0.38836508989334106	0.8075774908065796	0.4370296895503998	0.1352958083152771	0.061880484223365784	-0.545194685459137	0.6235442757606506	-0.06230124831199646	0.2697247266769409	1.5699520111083984	-0.050201665610075	0.5042664408683777	-0.2938568592071533	-0.4683583676815033	0.21805830299854279	-0.02008037269115448	0.5393343567848206	0.7002002000808716	-0.5830110311508179	-0.9359362721443176	-0.09464484453201294	-1.0080006122589111	-0.012939680367708206	-0.1422109305858612	0.5058901309967041	-0.0017923470586538315	0.2174091637134552	-0.37214305996894836	-0.24442839622497559	-0.5518465042114258	-0.21354079246520996	-1.1482659578323364	0.3434222340583801	-0.011188002303242683	0.6477670669555664	-0.46230024099349976	0.7000985741615295	0.4668766260147095	0.31540700793266296	-0.6438427567481995	-0.6577919721603394	-0.20063909888267517	-0.4972488582134247	0.12235424667596817	-1.165279746055603	-0.8505470752716064	0.6973015666007996	1.1461502313613892	-0.5877319574356079	-0.05350456386804581	0.29401761293411255	0.4154258966445923	0.28784388303756714	0.15376688539981842	0.11198371648788452	-0.5743499398231506	0.031229212880134583	0.09514613449573517	0.12460444122552872	0.5505244731903076	-0.2708258628845215	-0.2915998697280884	-0.03644386678934097	0.39218851923942566	0.3367215096950531	0.2013322412967682	-0.46496105194091797	0.4988054633140564	0.655593991279602	-0.5160306692123413	0.22600412368774414	-0.06440648436546326	0.6089714169502258	-0.031374406069517136	0.03896654024720192	-0.7864227294921875	-0.19150890409946442	0.05764537304639816	0.24502325057983398	-0.3397931158542633	0.15305086970329285	-0.2974015772342682	-0.6544544696807861	-0.04550129920244217	0.8560213446617126	-1.1211235523223877	0.02303655818104744	0.09110962599515915	0.36533042788505554	0.23598039150238037	0.016895286738872528	0.200231671333313	-0.23566307127475739	-0.4957403838634491	0.6198852062225342	-0.10891404002904892
